	group_id	metric_value	users	visits	churn_users	churn_visits	group
3538	6	6617.0	1	2	1	4	A
3539	7	5778.0	1	41	1	8	A
3540	15	3847.976	0	0	1	6	B
3541	14	6004.976	0	0	1	8	B
3542	6	8445.0	0	0	0	8	A
3543	3	4190.0	1	28	0	5	A
3544	8	1902.0	1	31	1	9	A
3545	12	8597.976	0	0	1	6	B
3546	13	10631.976	0	0	0	4	B
3547	16	6454.976	0	0	1	9	B
3548	12	7735.976	0	0	1	8	B
3549	12	5371.976	0	0	1	9	B
3550	2	2433.0	1	15	1	3	A
3551	5	3000.0	1	23	0	9	A
3552	10	7622.976	0	0	1	9	B
3553	3	7812.0	1	18	1	9	A
3554	15	7688.976	0	0	1	7	B
3555	1	2059.0	0	0	1	8	A
3556	12	3669.976	1	3	1	6	B
3557	11	6818.976	1	1	1	8	B
3558	5	5704.0	0	0	0	7	A
3559	10	8189.976	1	19	1	9	B
3560	1	4363.0	1	11	1	5	A
3561	13	4288.976	0	0	0	8	B
3562	4	5242.0	0	0	1	7	A
3563	2	7271.0	0	0	1	9	A
3564	5	4991.0	0	0	0	6	A
3565	16	8424.976	1	11	1	7	B
3566	8	5719.0	0	0	0	1	A
3567	2	7275.0	1	11	1	7	A
3568	14	9162.976	0	0	1	6	B
3569	13	3472.976	0	0	1	8	B
3570	1	7170.0	0	0	0	6	A
3571	8	8053.0	1	11	0	5	A
3572	1	4737.0	1	2	1	7	A
3573	14	5515.976	0	0	1	4	B
3574	8	3216.0	0	0	1	6	A
3575	9	5365.976	0	0	1	8	B
3576	1	4185.0	0	0	0	7	A
3577	11	9009.976	0	0	1	6	B
3578	12	5996.976	0	0	1	8	B
3579	4	2593.0	0	0	0	9	A
3580	1	3762.0	1	29	1	9	A
3581	1	8123.0	1	3	1	3	A
3582	8	8353.0	1	20	1	9	A
3583	7	7761.0	1	0	1	6	A
3584	4	3546.0	0	0	0	9	A
3585	5	8722.0	1	7	1	9	A
3586	13	6817.976	0	0	1	9	B
3587	11	5805.976	1	10	0	8	B
3588	15	8448.976	0	0	0	9	B
3589	13	7011.976	1	12	1	5	B
3590	16	6650.976	0	0	1	7	B
3591	16	3417.976	1	0	1	4	B
3592	12	7524.976	0	0	1	9	B
3593	4	2963.0	1	19	1	9	A
3594	2	3778.0	1	2	0	9	A
3595	16	6042.976	1	3	1	9	B
3596	14	7791.976	0	0	1	5	B
3597	12	7063.976	0	0	1	6	B
3598	8	4779.0	0	0	1	9	A
3599	1	7739.0	1	2	1	9	A
3600	8	8121.0	0	0	0	9	A
3601	16	7798.976	0	0	1	9	B
3602	13	8601.976	0	0	0	9	B
3603	4	7098.0	1	18	0	5	A
3604	15	4942.976	1	12	0	9	B
3605	15	2413.976	1	13	1	7	B
3606	11	6156.976	1	4	0	7	B
3607	7	6131.0	1	15	0	5	A
3608	6	1775.0	1	5	0	8	A
3609	5	6166.0	1	6	1	7	A
3610	10	6174.976	1	22	1	9	B
3611	12	6306.976	0	0	1	7	B
3612	16	5539.976	0	0	1	8	B
3613	2	3965.0	1	7	1	9	A
3614	2	4259.0	1	11	1	4	A
3615	11	5359.976	0	0	0	8	B
3616	5	8033.0	1	5	0	8	A
3617	1	6422.0	0	0	1	7	A
3618	10	5815.976	1	16	1	5	B
3619	16	9126.976	1	17	1	6	B
3620	9	8459.976	0	0	1	8	B
3621	15	3469.976	0	0	1	7	B
3622	9	9620.976	0	0	0	9	B
3623	3	9111.0	1	3	0	3	A
3624	14	2752.976	1	4	1	3	B
3625	11	4878.976	0	0	1	7	B
3626	6	4789.0	0	0	0	9	A
3627	11	5456.976	1	26	1	9	B
3628	3	7826.0	0	0	1	9	A
3629	4	6525.0	0	0	0	7	A
3630	12	8314.976	0	0	1	7	B
3631	8	9896.0	1	4	1	6	A
3632	16	8583.976	1	5	1	8	B
3633	6	7166.0	1	5	0	9	A
3634	16	7965.976	1	4	1	9	B
3635	8	6334.0	0	0	1	6	A
3636	10	9986.976	0	0	1	2	B
3637	9	6315.976	0	0	1	9	B
3638	12	5502.976	0	0	1	8	B
3639	2	8043.0	0	0	1	9	A
3640	12	3035.976	0	0	1	5	B
3641	1	5000.0	0	0	0	7	A
3642	10	3886.976	0	0	0	6	B
3643	9	1994.976	1	9	1	3	B
3644	11	4928.976	0	0	1	8	B
3645	1	4360.0	0	0	1	6	A
3646	4	8660.0	0	0	0	8	A
3647	6	6190.0	0	0	0	8	A
3648	1	6996.0	0	0	0	9	A
3649	5	5112.0	0	0	1	9	A
3650	12	5608.976	1	5	1	8	B
3651	8	8082.0	0	0	0	2	A
3652	5	8569.0	0	0	0	9	A
3653	16	5617.976	1	0	1	8	B
3654	5	6524.0	1	3	0	5	A
3655	15	8833.976	1	4	0	9	B
3656	10	8023.976	1	17	1	8	B
3657	2	6874.0	0	0	0	5	A
3658	5	4390.0	1	4	0	7	A
3659	2	4131.0	1	1	1	9	A
3660	12	7224.976	0	0	0	4	B
3661	13	7611.976	1	27	1	6	B
3662	2	5392.0	0	0	0	7	A
3663	16	8269.976	1	4	0	8	B
3664	3	2252.0	0	0	1	4	A
3665	6	5863.0	1	0	0	6	A
3666	15	6535.976	0	0	1	7	B
3667	16	4313.976	0	0	1	4	B
3668	6	9205.0	0	0	1	5	A
3669	5	2583.0	0	0	0	7	A
3670	5	8084.0	0	0	1	7	A
3671	1	4674.0	0	0	0	9	A
3672	10	5389.976	1	8	1	7	B
3673	10	4466.976	1	1	0	9	B
3674	8	7904.0	0	0	0	8	A
3675	3	2965.0	1	2	0	9	A
3676	8	4129.0	0	0	0	8	A
3677	8	4586.0	0	0	1	9	A
3678	9	7847.976	1	1	0	8	B
3679	1	6311.0	1	11	1	6	A
3680	4	3670.0	0	0	1	5	A
3681	16	4486.976	1	8	0	9	B
3682	7	4978.0	1	1	0	9	A
3683	7	7550.0	1	41	1	8	A
3684	8	5112.0	0	0	1	8	A
3685	4	7924.0	1	12	1	4	A
3686	13	8271.976	1	0	0	9	B
3687	8	7414.0	1	3	0	9	A
3688	15	5657.976	0	0	1	8	B
3689	6	7869.0	0	0	0	5	A
3690	13	5512.976	0	0	1	7	B
3691	9	8178.976	1	1	1	4	B
3692	1	5816.0	1	15	1	6	A
3693	16	5914.976	1	41	1	7	B
3694	8	7682.0	0	0	1	5	A
3695	12	7423.976	0	0	1	6	B
3696	7	5259.0	0	0	1	4	A
3697	10	6270.976	1	11	0	9	B
3698	16	5422.976	0	0	1	8	B
3699	3	3852.0	1	5	1	9	A
3700	2	6203.0	0	0	0	7	A
3701	5	4947.0	1	13	1	9	A
3702	4	4398.0	1	11	0	7	A
3703	14	7422.976	1	6	1	8	B
3704	8	7481.0	1	4	0	9	A
3705	13	7570.976	1	0	1	8	B
3706	3	6462.0	1	30	0	0	A
3707	8	2910.0	1	33	1	6	A
3708	11	7740.976	1	2	0	3	B
3709	3	3818.0	0	0	0	8	A
3710	4	4365.0	1	5	0	3	A
3711	12	8905.976	1	1	1	6	B
3712	7	8042.0	1	3	1	8	A
3713	13	9285.976	0	0	1	3	B
3714	2	8245.0	1	1	1	9	A
3715	4	5729.0	1	33	0	9	A
3716	3	6201.0	1	18	1	5	A
3717	5	7924.0	0	0	1	8	A
3718	5	4809.0	0	0	0	8	A
3719	6	6707.0	0	0	0	9	A
3720	12	7753.976	1	8	0	6	B
3721	14	4779.976	0	0	1	7	B
3722	3	5896.0	1	1	1	8	A
3723	11	6706.976	1	10	1	8	B
3724	1	6023.0	0	0	0	8	A
3725	4	5165.0	1	7	1	8	A
3726	9	2399.976	1	1	1	2	B
3727	13	2133.976	1	3	1	6	B
3728	12	6172.976	0	0	0	8	B
3729	9	6805.976	0	0	0	9	B
3730	7	5203.0	1	0	1	7	A
3731	9	9022.976	0	0	1	4	B
3732	2	6089.0	0	0	0	1	A
3733	14	4331.976	1	31	1	7	B
3734	5	7929.0	1	19	1	6	A
3735	16	3492.976	1	10	1	6	B
3736	2	7945.0	1	2	1	6	A
3737	7	3448.0	1	8	1	5	A
3738	6	5768.0	1	9	1	7	A
3739	16	10226.976	1	29	1	5	B
3740	12	4843.976	1	7	1	7	B
3741	9	7427.976	0	0	1	9	B
3742	1	5018.0	1	0	0	8	A
3743	12	5575.976	1	31	1	6	B
3744	2	3555.0	1	21	1	5	A
3745	3	7785.0	0	0	1	9	A
3746	11	3904.976	1	34	0	9	B
3747	9	5099.976	1	11	1	9	B
3748	16	4900.976	1	8	1	4	B
3749	8	5994.0	0	0	0	7	A
3750	8	6242.0	1	12	1	9	A
3751	14	9132.976	1	0	0	9	B
3752	2	5282.0	0	0	0	8	A
3753	9	6917.976	0	0	1	8	B
3754	2	8048.0	0	0	1	8	A
3755	4	6641.0	1	1	1	9	A
3756	7	7182.0	0	0	0	6	A
3757	10	5878.976	1	4	1	9	B
3758	16	8612.976	0	0	1	9	B
3759	11	5613.976	1	15	0	8	B
3760	14	8566.976	1	1	1	7	B
3761	8	4967.0	1	10	0	5	A
3762	1	3525.0	0	0	1	8	A
3763	14	6085.976	0	0	1	8	B
3764	1	3021.0	0	0	1	4	A
3765	14	6470.976	1	3	1	7	B
3766	7	7493.0	1	24	0	9	A
3767	15	5658.976	0	0	0	9	B
3768	15	4610.976	1	4	1	8	B
3769	12	3917.976	1	7	1	2	B
3770	16	6662.976	0	0	1	9	B
3771	15	4294.976	1	3	1	5	B
3772	10	7289.976	0	0	1	9	B
3773	14	7108.976	1	14	0	9	B
3774	10	6383.976	0	0	0	8	B
3775	12	7464.976	0	0	1	6	B
3776	13	2801.976	0	0	1	7	B
3777	2	7044.0	1	0	1	7	A
3778	14	7521.976	1	2	0	9	B
3779	3	4524.0	0	0	1	7	A
3780	3	6417.0	0	0	1	4	A
3781	10	6688.976	0	0	1	9	B
3782	12	6212.976	0	0	1	9	B
3783	3	9440.0	1	0	0	9	A
3784	9	9315.976	1	1	1	9	B
3785	3	5199.0	0	0	1	9	A
3786	14	8469.976	0	0	1	8	B
3787	15	3838.976	1	5	0	9	B
3788	5	7754.0	0	0	0	8	A
3789	3	4724.0	0	0	0	7	A
3790	3	5576.0	1	4	0	5	A
3791	14	5417.976	1	9	1	6	B
3792	11	8149.976	1	18	1	9	B
3793	4	7346.0	1	4	0	6	A
3794	13	6057.976	1	5	0	7	B
3795	1	4191.0	0	0	0	8	A
3796	12	3417.976	0	0	1	6	B
3797	16	6412.976	0	0	1	8	B
3798	11	7532.976	0	0	1	5	B
3799	11	6598.976	1	13	1	8	B
3800	11	5749.976	0	0	1	8	B
3801	2	4254.0	0	0	0	9	A
3802	5	3816.0	0	0	1	7	A
3803	6	6381.0	0	0	1	8	A
3804	11	8933.976	1	20	1	6	B
3805	16	4770.976	1	11	1	6	B
3806	5	7130.0	1	28	1	8	A
3807	6	8928.0	0	0	1	8	A
3808	11	3121.976	0	0	1	9	B
3809	7	6384.0	1	10	0	9	A
3810	6	7245.0	0	0	0	5	A
3811	8	4207.0	1	3	0	9	A
3812	14	5501.976	1	4	0	4	B
3813	3	5025.0	1	15	1	7	A
3814	3	6789.0	0	0	1	6	A
3815	7	5085.0	1	32	0	9	A
3816	4	7226.0	0	0	1	6	A
3817	12	8948.976	1	5	1	8	B
3818	15	7315.976	0	0	1	7	B
3819	5	4890.0	1	15	1	8	A
3820	10	6552.976	0	0	0	8	B
3821	12	7041.976	0	0	1	5	B
3822	11	4229.976	1	8	1	3	B
3823	8	9125.0	0	0	0	9	A
3824	3	6032.0	0	0	1	8	A
3825	16	5463.976	1	35	1	6	B
3826	13	9952.976	1	13	1	6	B
3827	4	8582.0	0	0	0	6	A
3828	2	4639.0	1	7	1	4	A
3829	12	6867.976	1	16	1	8	B
3830	5	5169.0	1	7	0	3	A
3831	5	5487.0	1	11	1	7	A
3832	14	8272.976	0	0	1	1	B
3833	13	9600.976	1	13	1	9	B
3834	9	6864.976	0	0	1	7	B
3835	14	5276.976	1	7	1	6	B
3836	8	8561.0	1	5	0	9	A
3837	5	8678.0	0	0	1	6	A
3838	8	5517.0	0	0	0	5	A
3839	5	7018.0	1	6	0	7	A
3840	6	7440.0	1	13	1	8	A
3841	13	6407.976	1	2	0	8	B
3842	11	4232.976	0	0	0	7	B
3843	2	7096.0	0	0	0	7	A
3844	3	4388.0	0	0	1	6	A
3845	5	7217.0	1	9	0	6	A
3846	6	4052.0	0	0	0	9	A
3847	10	7964.976	0	0	1	9	B
3848	6	6447.0	0	0	0	8	A
3849	1	2971.0	1	3	0	2	A
3850	3	7071.0	0	0	1	4	A
3851	16	5240.976	1	0	1	9	B
3852	6	4510.0	0	0	0	8	A
3853	4	7759.0	1	2	1	9	A
3854	10	7769.976	0	0	1	9	B
3855	8	4531.0	0	0	0	5	A
3856	8	5752.0	1	28	1	9	A
3857	15	7674.976	0	0	1	7	B
3858	9	6730.976	0	0	1	6	B
3859	8	4977.0	1	4	1	9	A
3860	8	8972.0	1	1	0	8	A
3861	1	7725.0	0	0	0	4	A
3862	13	7810.976	0	0	1	8	B
3863	13	7592.976	0	0	1	8	B
3864	11	6726.976	0	0	1	8	B
3865	5	6201.0	1	27	0	5	A
3866	7	7297.0	0	0	1	9	A
3867	8	5605.0	1	38	0	7	A
3868	3	6170.0	1	1	0	8	A
3869	3	4310.0	0	0	1	8	A
3870	5	7735.0	0	0	0	6	A
3871	1	6987.0	1	4	1	8	A
3872	13	6908.976	0	0	1	8	B
3873	9	4877.976	1	18	1	9	B
3874	12	5595.976	0	0	0	6	B
3875	11	5075.976	0	0	1	8	B
3876	13	8031.976	1	3	1	6	B
3877	11	8539.976	1	6	1	7	B
3878	6	3146.0	0	0	0	6	A
3879	16	7980.976	1	4	1	9	B
3880	1	6094.0	1	22	1	5	A
3881	11	6291.976	0	0	1	8	B
3882	8	4722.0	0	0	1	2	A
3883	15	8319.976	1	9	1	6	B
3884	15	7776.976	1	3	1	9	B
3885	5	6274.0	0	0	0	4	A
3886	14	5960.976	1	1	1	8	B
3887	4	5420.0	1	8	1	4	A
3888	12	5761.976	0	0	1	9	B
3889	12	8270.976	1	14	0	8	B
3890	12	4974.976	0	0	1	7	B
3891	2	5895.0	0	0	1	7	A
3892	11	8906.976	1	4	1	6	B
3893	13	4228.976	0	0	0	9	B
3894	3	9395.0	0	0	0	9	A
3895	12	3780.976	1	4	1	5	B
3896	7	6590.0	1	18	0	9	A
3897	13	6829.976	1	4	1	9	B
3898	9	7217.976	0	0	1	9	B
3899	4	4535.0	0	0	1	7	A
3900	14	6877.976	1	18	0	9	B
3901	7	6334.0	1	8	0	9	A
3902	5	7597.0	1	19	0	5	A
3903	10	7164.976	0	0	0	7	B
3904	10	6313.976	1	18	0	8	B
3905	10	4208.976	1	0	0	9	B
3906	14	4073.976	1	21	1	1	B
3907	13	4037.976	1	4	1	9	B
3908	9	6447.976	0	0	1	6	B
3909	7	4400.0	1	5	1	4	A
3910	2	4744.0	0	0	1	6	A
3911	1	4332.0	0	0	1	8	A
3912	4	5820.0	1	1	0	9	A
3913	6	7592.0	0	0	0	5	A
3914	5	4753.0	0	0	0	8	A
3915	12	3799.976	0	0	1	9	B
3916	16	5898.976	0	0	1	9	B
3917	11	5007.976	0	0	1	7	B
3918	16	8075.976	0	0	1	4	B
3919	5	5301.0	0	0	1	7	A
3920	13	7158.976	1	0	0	8	B
3921	9	9102.976	1	10	1	9	B
3922	11	3876.976	1	7	1	7	B
3923	8	5709.0	1	8	1	9	A
3924	6	5308.0	0	0	0	3	A
3925	15	6878.976	1	4	1	8	B
3926	12	6107.976	0	0	1	9	B
3927	15	4865.976	0	0	1	4	B
3928	14	8667.976	1	3	1	7	B
3929	4	5863.0	0	0	1	7	A
3930	9	6105.976	1	14	1	8	B
3931	14	6847.976	0	0	0	9	B
3932	15	5011.976	0	0	1	5	B
3933	9	6133.976	0	0	0	5	B
3934	12	7050.976	0	0	1	8	B
3935	6	6399.0	0	0	0	2	A
3936	15	6700.976	1	10	1	5	B
3937	7	8180.0	1	6	1	8	A
3938	1	3935.0	1	5	1	9	A
3939	11	8760.976	0	0	1	6	B
3940	16	8110.976	1	20	1	8	B
3941	11	4958.976	0	0	1	8	B
3942	9	6333.976	1	8	1	8	B
3943	1	5101.0	1	14	0	5	A
3944	9	7592.976	0	0	1	8	B
3945	10	4324.976	1	4	0	6	B
3946	13	8078.976	0	0	1	8	B
3947	10	8512.976	1	6	1	9	B
3948	10	5032.976	1	12	1	8	B
3949	10	6519.976	1	20	1	9	B
3950	10	6335.976	0	0	1	9	B
3951	8	8077.0	0	0	1	8	A
3952	2	5710.0	0	0	0	7	A
3953	6	5802.0	1	31	1	9	A
3954	4	4540.0	0	0	1	6	A
3955	16	7149.976	1	6	1	3	B
3956	3	5984.0	1	4	1	4	A
3957	6	8088.0	1	1	0	6	A
3958	11	7433.976	0	0	1	8	B
3959	14	6923.976	1	16	1	9	B
3960	6	5718.0	0	0	0	8	A
3961	3	4843.0	1	12	0	9	A
3962	13	5071.976	0	0	1	8	B
3963	14	9292.976	1	8	1	3	B
3964	11	8400.976	0	0	0	9	B
3965	3	5499.0	1	1	1	9	A
3966	13	8431.976	1	6	0	8	B
3967	7	6740.0	1	8	1	9	A
3968	10	6067.976	1	5	1	9	B
3969	12	5504.976	1	6	0	3	B
3970	5	8971.0	1	1	0	6	A
3971	16	7985.976	1	18	1	9	B
3972	3	9034.0	1	0	0	9	A
3973	15	4500.976	0	0	1	5	B
3974	1	5072.0	1	8	1	7	A
3975	8	6139.0	1	24	1	2	A
3976	10	4986.976	1	14	1	9	B
3977	8	4726.0	0	0	1	6	A
3978	5	3677.0	1	10	1	9	A
3979	14	5638.976	1	10	1	8	B
3980	7	6327.0	1	1	0	8	A
3981	2	5845.0	1	14	0	7	A
3982	9	6421.976	1	19	1	8	B
3983	6	5730.0	1	16	1	9	A
3984	12	4293.976	0	0	1	4	B
3985	4	3823.0	1	23	0	9	A
3986	10	8500.976	1	9	1	8	B
3987	11	3392.976	0	0	0	7	B
3988	10	2572.976	0	0	0	9	B
3989	10	3552.976	0	0	1	8	B
3990	14	7856.976	1	19	0	3	B
3991	16	5518.976	0	0	1	8	B
3992	3	8548.0	1	9	1	7	A
3993	7	5693.0	0	0	0	8	A
3994	12	5819.976	0	0	0	7	B
3995	1	5912.0	1	39	1	6	A
3996	10	9069.976	1	3	1	9	B
3997	9	4493.976	1	9	1	8	B
3998	1	5374.0	0	0	0	5	A
3999	12	8277.976	1	13	1	5	B
4000	5	3544.0	0	0	1	8	A
4001	9	10585.976	1	9	0	9	B
4002	10	4581.976	0	0	1	5	B
4003	3	7381.0	0	0	0	3	A
4004	11	6503.976	0	0	1	4	B
4005	9	6341.976	1	12	1	9	B
4006	14	5436.976	0	0	1	8	B
4007	4	3527.0	1	1	1	7	A
4008	16	9292.976	0	0	1	9	B
4009	4	6783.0	0	0	0	7	A
4010	3	6918.0	1	27	1	4	A
4011	14	5891.976	0	0	1	3	B
4012	2	8253.0	1	66	1	7	A
4013	13	7495.976	1	9	1	8	B
4014	3	6368.0	0	0	0	7	A
4015	7	9149.0	0	0	0	4	A
4016	12	8072.976	0	0	1	4	B
4017	8	6526.0	0	0	0	7	A
4018	7	4448.0	1	1	1	9	A
4019	10	7681.976	1	0	0	9	B
4020	9	3843.976	1	25	1	8	B
4021	7	8220.0	0	0	1	6	A
4022	5	4629.0	0	0	0	9	A
4023	9	3932.976	0	0	0	6	B
4024	14	7720.976	1	18	1	9	B
4025	14	5050.976	0	0	1	8	B
4026	4	6696.0	0	0	1	8	A
4027	10	3868.976	1	0	1	4	B
4028	15	5366.976	1	17	1	5	B
4029	10	4516.976	1	0	1	6	B
4030	12	8366.976	0	0	1	6	B
4031	1	6447.0	0	0	1	6	A
4032	11	7588.976	1	30	1	9	B
4033	16	8327.976	0	0	1	6	B
4034	16	10322.976	0	0	1	7	B
4035	2	6004.0	0	0	0	8	A
4036	10	3476.976	1	1	1	9	B
4037	5	6800.0	0	0	0	8	A
4038	12	7457.976	0	0	1	4	B
4039	14	7954.976	1	4	1	8	B
4040	11	5362.976	0	0	0	2	B
4041	3	5860.0	0	0	0	5	A
4042	3	5490.0	1	25	1	6	A
4043	4	3845.0	1	1	0	7	A
4044	8	6528.0	1	10	0	4	A
4045	12	6980.976	0	0	1	2	B
4046	14	4838.976	0	0	1	9	B
4047	8	8362.0	0	0	0	8	A
4048	14	4084.976	1	2	0	4	B
4049	5	6401.0	1	27	1	9	A
4050	4	7876.0	0	0	1	8	A
4051	14	8317.976	1	30	1	8	B
4052	15	6343.976	1	63	1	8	B
4053	5	9755.0	0	0	1	6	A
4054	7	5200.0	1	1	1	7	A
4055	1	7285.0	1	0	1	4	A
4056	3	5014.0	1	0	1	3	A
4057	8	9446.0	0	0	1	6	A
4058	14	5592.976	0	0	1	8	B
4059	1	7892.0	0	0	1	8	A
4060	11	5826.976	0	0	1	8	B
4061	4	6721.0	1	8	1	3	A
4062	9	7804.976	0	0	1	3	B
4063	14	5287.976	1	2	1	7	B
4064	1	6392.0	1	0	1	9	A
4065	2	4447.0	0	0	0	7	A
4066	15	7716.976	0	0	0	9	B
4067	11	4973.976	1	1	1	7	B
4068	7	6410.0	1	4	1	9	A
4069	10	6194.976	0	0	1	5	B
4070	12	5761.976	0	0	1	4	B
4071	4	7365.0	1	5	1	9	A
4072	10	3914.976	1	16	1	9	B
4073	7	7887.0	0	0	1	8	A
4074	12	6631.976	0	0	1	7	B
4075	6	5197.0	1	2	1	9	A
4076	5	4277.0	0	0	0	8	A
4077	13	8190.976	0	0	1	8	B
4078	4	4689.0	1	7	0	8	A
4079	10	2502.976	0	0	1	9	B
4080	5	4591.0	1	16	0	6	A
4081	12	3777.976	0	0	1	5	B
4082	4	4523.0	0	0	1	8	A
4083	3	4956.0	0	0	1	4	A
4084	6	5562.0	1	4	0	8	A
4085	8	8265.0	1	2	1	8	A
4086	10	7306.976	0	0	1	6	B
4087	8	3292.0	1	2	0	6	A
4088	4	8718.0	1	2	0	2	A
4089	11	7066.976	0	0	1	3	B
4090	8	8879.0	1	0	1	9	A
4091	3	3115.0	0	0	0	7	A
4092	8	5240.0	1	8	1	4	A
4093	9	5989.976	1	19	0	5	B
4094	12	6872.976	1	8	1	8	B
4095	8	6466.0	0	0	0	9	A
4096	16	5319.976	0	0	1	9	B
4097	5	7560.0	0	0	1	9	A
4098	6	1449.0	1	7	1	9	A
4099	4	3230.0	1	29	0	7	A
4100	5	6524.0	1	28	1	7	A
4101	8	3866.0	1	7	1	8	A
4102	7	4647.0	0	0	0	9	A
4103	2	6434.0	1	7	0	3	A
4104	10	8167.976	1	8	1	6	B
4105	2	8976.0	1	10	1	8	A
4106	13	8586.976	0	0	1	6	B
4107	9	5297.976	0	0	1	8	B
4108	13	5532.976	0	0	1	3	B
4109	6	8061.0	1	6	1	9	A
4110	8	6202.0	1	9	1	9	A
4111	1	4808.0	0	0	1	9	A
4112	16	5004.976	1	9	1	8	B
4113	9	8134.976	0	0	1	9	B
4114	16	6077.976	0	0	1	2	B
4115	3	5224.0	0	0	0	8	A
4116	9	7941.976	0	0	0	9	B
4117	2	4146.0	0	0	0	9	A
4118	10	3947.976	0	0	1	6	B
4119	11	5499.976	1	7	1	8	B
4120	11	6403.976	0	0	1	2	B
4121	1	7377.0	1	8	1	7	A
4122	13	3333.976	0	0	0	7	B
4123	9	3234.976	0	0	0	8	B
4124	6	6340.0	1	1	0	8	A
4125	16	7199.976	0	0	0	4	B
4126	5	7394.0	0	0	1	4	A
4127	6	7819.0	0	0	0	4	A
4128	5	5350.0	1	1	1	9	A
4129	2	7103.0	0	0	0	8	A
4130	2	6507.0	0	0	1	6	A
4131	8	5253.0	0	0	1	6	A
4132	4	7483.0	1	1	1	9	A
4133	10	4315.976	0	0	0	9	B
4134	15	5356.976	1	2	1	9	B
4135	14	6412.976	0	0	1	7	B
4136	13	5610.976	0	0	1	7	B
4137	1	8545.0	1	3	0	9	A
4138	8	5890.0	0	0	0	6	A
4139	15	3469.976	0	0	1	5	B
4140	11	6249.976	1	21	1	8	B
4141	14	6450.976	0	0	1	1	B
4142	3	7930.0	1	0	0	8	A
4143	13	6988.976	1	18	1	6	B
4144	2	6672.0	1	9	0	4	A
4145	2	5664.0	1	2	0	6	A
4146	8	6579.0	0	0	0	8	A
4147	5	8125.0	1	8	1	7	A
4148	14	3212.976	1	0	1	9	B
4149	4	6914.0	1	5	0	8	A
4150	15	4695.976	1	11	1	7	B
4151	4	8288.0	1	0	1	6	A
4152	13	8979.976	1	0	1	7	B
4153	13	5426.976	0	0	1	3	B
4154	4	5694.0	1	40	1	4	A
4155	3	7089.0	1	11	1	9	A
4156	14	3979.976	1	4	1	3	B
4157	6	5823.0	0	0	0	9	A
4158	16	6564.976	1	12	1	6	B
4159	9	7139.976	0	0	0	9	B
4160	5	6821.0	0	0	0	6	A
4161	15	7541.976	0	0	1	9	B
4162	7	6273.0	0	0	0	8	A
4163	10	5852.976	1	16	1	7	B
4164	14	8045.976	0	0	1	3	B
4165	8	6942.0	0	0	0	7	A
4166	14	4479.976	1	17	1	5	B
4167	9	4960.976	0	0	1	5	B
4168	15	7657.976	1	5	0	8	B
4169	10	4799.976	0	0	1	9	B
4170	13	6795.976	1	6	1	8	B
4171	12	4846.976	0	0	1	9	B
4172	4	7809.0	1	8	0	6	A
4173	6	6363.0	1	17	0	9	A
4174	4	8986.0	0	0	1	9	A
4175	13	7055.976	1	19	1	9	B
4176	13	8277.976	1	13	1	7	B
4177	10	6722.976	0	0	1	6	B
4178	5	6937.0	0	0	0	8	A
4179	6	9111.0	0	0	0	6	A
4180	3	7646.0	1	51	0	8	A
4181	6	4574.0	1	25	1	5	A
4182	5	6988.0	1	7	0	9	A
4183	9	5556.976	0	0	0	6	B
4184	1	6215.0	1	6	0	9	A
4185	14	6382.976	1	3	1	7	B
4186	2	7366.0	0	0	1	5	A
4187	12	7186.976	1	0	1	9	B
4188	4	5821.0	0	0	0	5	A
4189	14	8273.976	0	0	1	9	B
4190	7	4465.0	0	0	1	9	A
4191	1	5595.0	0	0	1	9	A
4192	3	3419.0	1	5	1	7	A
4193	10	3776.976	1	21	0	7	B
4194	15	9589.976	1	41	1	8	B
4195	16	7277.976	1	20	0	8	B
4196	2	6490.0	0	0	0	8	A
4197	13	6896.976	1	16	1	9	B
4198	10	5021.976	1	16	1	9	B
4199	16	5760.976	1	8	1	8	B
4200	12	5963.976	0	0	1	9	B
4201	4	7096.0	0	0	1	8	A
4202	4	7871.0	1	16	0	6	A
4203	4	7554.0	0	0	0	3	A
4204	6	8494.0	0	0	1	8	A
4205	13	7521.976	0	0	1	8	B
4206	14	9233.976	0	0	1	8	B
4207	14	2237.976	0	0	1	3	B
4208	4	4674.0	1	6	0	5	A
4209	1	9946.0	1	16	0	2	A
4210	9	5945.976	0	0	1	9	B
4211	7	5572.0	1	1	0	4	A
4212	12	5368.976	0	0	1	8	B
4213	7	4648.0	1	32	0	9	A
4214	3	5483.0	1	5	1	5	A
4215	1	4891.0	0	0	0	3	A
4216	9	4841.976	0	0	0	9	B
4217	12	8330.976	1	9	1	9	B
4218	8	5873.0	0	0	1	3	A
4219	2	7687.0	0	0	0	5	A
4220	11	5686.976	0	0	1	8	B
4221	8	8476.0	1	15	1	7	A
4222	3	6674.0	1	2	1	7	A
4223	11	6156.976	1	0	0	9	B
4224	15	4757.976	1	10	1	9	B
4225	9	7837.976	1	0	1	9	B
4226	5	5554.0	1	15	0	6	A
4227	5	3715.0	1	9	0	9	A
4228	12	6086.976	0	0	1	6	B
4229	6	5915.0	1	7	0	6	A
4230	10	8474.976	0	0	1	7	B
4231	7	7621.0	0	0	0	9	A
4232	14	4641.976	1	15	1	9	B
4233	2	6322.0	1	7	0	6	A
4234	10	7174.976	1	4	1	7	B
4235	2	3957.0	1	3	0	8	A
